time,seconds_elapsed,z,y,x
1681262544623794700,0.030794677734375,-0.34104105010330676,0.5893132156163454,1.1036422096580267
1681262544633826800,0.040826904296875,-0.5135223538339138,0.4574764953546226,1.230778643274307
1681262544643859000,0.05085888671875,-0.6260023394577204,0.29042072380408646,0.9591332009583711
1681262544653890800,0.060890869140625,-0.6749012487918138,0.20368293607160448,0.47634150095283984
1681262544663922700,0.070922607421875,-0.6755716953992843,0.20768391534127295,0.007172083586454391
1681262544673954800,0.080954833984375,-0.7087900743901729,0.2598235601622611,-0.05670622208416461
1681262544683987000,0.090987060546875,-0.7698835716478526,0.4560445628553629,0.33625556939244267
1681262544694019800,0.101019775390625,-1.1043519653625786,0.6955898165553808,0.7458470086306334
1681262544704051700,0.1110517578125,-1.5336849007725715,0.851573720601946,1.0022276617974042
1681262544714083800,0.121083740234375,-1.4618785785816608,1.2157961051326245,1.3237556176573038
1681262544724116000,0.131115966796875,-1.1016812848486006,1.124627641476318,1.4105880979359149
1681262544734147800,0.14114794921875,-0.982375983249396,-0.014016140794940292,1.1768091526776552
1681262544744179700,0.1511796875,-0.8899281473070383,-0.26743140481747685,0.5871779571533203
1681262544754211800,0.1612119140625,-0.8209300144046544,0.2910726118415594,-0.1436731423974037
1681262544764244700,0.17124462890625,-0.7851753949344158,0.7414484083455055,-0.35756256131529807
1681262544774276600,0.181276611328125,-1.0860890173107385,0.5326715101357549,-0.05192191041707992
1681262544784309000,0.19130908203125,-1.4480138654887675,0.39060214967317874,0.38020693932175637
1681262544794340900,0.2013408203125,-1.5413937215842306,0.427703726772964,0.7050275069862604
1681262544804372700,0.211372802734375,-1.5542225157581269,0.10797609833329916,0.5787637645512819
1681262544814404600,0.221404541015625,-1.544366746045649,-0.3485013029813766,-0.09289923297166824
1681262544824437000,0.23143701171875,-1.2525472613595425,-0.47966706517897545,-0.8727829512387514
1681262544834470000,0.241469970703125,-0.6108261053748428,-0.2650263164371252,-1.0728700547754764
1681262544844501800,0.251501708984375,0.07968217013254761,-0.3492563591323793,-0.2304536002278328
1681262544854534000,0.261533935546875,0.6190816733490675,-0.07146429468705319,1.6327262897610664
1681262544864565800,0.271565673828125,0.3717822253257036,0.32748343019820747,3.6107314133256674
1681262544874598000,0.281597900390625,-0.8997054449558257,0.318750015579164,3.584940553987026
1681262544884629800,0.291629638671875,-1.7579297094881534,-0.050827283580787475,1.8444395336836574
1681262544894663000,0.301662841796875,-1.5863398016393184,-0.712257896631211,-0.17146891181766985
1681262544904694800,0.31169482421875,-0.6661059479176997,-0.9575069879960268,-1.4183131392300128
1681262544914726700,0.3217265625,1.3507096755564212,-0.8215396707355975,-2.4932939025491474
1681262544924758800,0.3317587890625,1.9595500139415263,-0.5199497565329074,-1.9454227043896912
1681262544934791000,0.341791015625,1.7544272543251513,-0.11149594302251935,-0.9176876763701438
1681262544944822800,0.35182275390625,1.0990401226900517,0.066998483517766,0.07043254961967468
1681262544954854700,0.361854736328125,0.2872575835980475,0.15281323812119663,0.8129881154894828
1681262544964887800,0.3718876953125,-0.19862974433526395,0.07637764869444072,0.7218605683654546
1681262544974919700,0.381919677734375,-0.07186579729318618,-0.018165332896262407,0.2998796031534672
1681262544984951800,0.391951904296875,0.5708449542507529,-0.0035003362711519,-0.17664894480407237
1681262544994984000,0.40198388671875,1.9804396572351455,-0.4196474076978862,-0.9834422973066568
1681262545005015800,0.412015869140625,3.1149919689416885,-0.7740663372252136,-1.2443442272901535
1681262545015047700,0.422047607421875,3.493348019699752,-0.835186795555055,-1.0873416477203368
1681262545025079800,0.432079833984375,3.4032170823976395,-0.7814644115872681,-0.6336877793937921
1681262545035113000,0.442113037109375,1.630556252245605,-0.6964122388541698,0.03151975837945938
1681262545045144800,0.452144775390625,-0.8485738081336021,-0.5538372669570147,0.22966098854541778
1681262545055176700,0.4621767578125,-1.629882590767741,-0.49209473120607433,-0.48100130945742126
1681262545065208800,0.472208740234375,-1.6991355752140282,-0.669191200581938,-0.9145119689434766
1681262545075241000,0.482240966796875,-0.7221785482734442,-0.6649424570962786,-1.0091963317662478
1681262545085272800,0.49227294921875,1.8555027794897556,-0.7256452014707029,-1.5505401739835738
1681262545095304700,0.5023046875,3.867373640038073,-0.757841397807002,-1.4690759427398443
1681262545105337900,0.512337890625,2.8933170107141137,-0.30873138345517215,-0.7514829686909914
1681262545115369700,0.52236962890625,1.2854694338828325,0.5496390846148133,-0.014037293180823326
1681262545125401900,0.53240185546875,0.3557295006692409,1.0956464616637676,0.5226531702727079
1681262545135434000,0.54243408203125,-0.2901642648249864,1.1551941907841712,0.575031592285633
1681262545145465900,0.5524658203125,-0.6385124230712652,1.038956240866333,0.31716917612850665
1681262545155497700,0.562497802734375,-0.26443887193799015,0.8369508826181292,0.11833645656704903
1681262545165529600,0.572529541015625,0.13904782068431376,0.5910771565489471,0.0050339025139808655
1681262545175562500,0.5825625,0.41805005550384516,0.2699469678349793,0.1351210026293993
1681262545185594400,0.592594482421875,0.47928047701418397,-0.27619075759537515,0.1739291644513607
1681262545195626200,0.602626220703125,0.5199456648796796,-0.7596724126264452,-0.056979778328537935
1681262545205658000,0.612658203125,0.4681038339614868,-1.0391324011508374,-0.10374737472236156
1681262545215690500,0.6226904296875,0.2959486934453249,-1.2000094110012054,-0.07364391288161277
1681262545225722400,0.632722412109375,0.004428337836265564,-1.0743963144946842,-0.41213469398021696
1681262545235754200,0.642754150390625,-0.2290104156821966,-0.565590613919124,-0.4208662819683551
