time,seconds_elapsed,z,y,x
1681265150686015200,0.05801513671875,0.7847597998708487,-0.5860584516040981,0.22464842108041047
1681265150695948000,0.067947998046875,0.7056564525395631,-0.3781011992141604,0.4369041013166308
1681265150705881000,0.077881103515625,0.48222354472875595,-0.23801227197907865,0.6935423825062811
1681265150715815400,0.0878154296875,0.1896621556341648,-0.29677345383167264,1.1336853196136654
1681265150725748200,0.097748291015625,-0.5221048887401819,-0.48332456477321684,1.3259696404449641
1681265150735681300,0.107681396484375,-0.7229086161136626,-0.4977353674415499,1.0886647130176423
1681265150745615400,0.117615478515625,0.39910687010288237,-0.2877621721193194,1.1270828526087104
1681265150755548200,0.127548095703125,0.7983534409373998,-0.13458024681620298,1.1303275336183607
1681265150765481200,0.137481201171875,0.9525228429079056,-0.24894188146814702,0.602288724784553
1681265150775415300,0.147415283203125,1.2582312983453272,-0.5451753832042217,0.32081615432873367
1681265150785348000,0.15734814453125,1.6145540887326002,-0.4364829532951116,0.39417365148440003
1681265150795282200,0.1672822265625,0.8511135557442903,-0.19166969606429338,0.34113355069234963
1681265150805215200,0.17721533203125,0.24666589936017988,-0.18208543676957487,-0.023607889276370406
1681265150815148000,0.18714794921875,0.055960372152924535,0.44626025094389915,-0.41151334721148014
1681265150825081000,0.1970810546875,1.490766381022334,1.8793167857974766,-0.34019970390833915
1681265150835015400,0.207015380859375,1.8474965831667183,1.0759966623634099,0.26408574765138326
1681265150844948200,0.2169482421875,1.5460907933592796,-0.663442281666398,-0.08451105159372091
1681265150854882300,0.22688232421875,0.6382645857900381,-2.0298656591832636,-0.8945797725051641
1681265150864815400,0.2368154296875,0.32293431552648544,-2.052841461101174,-0.9056713676229119
1681265150874748200,0.246748046875,-0.7050473807305098,-1.9997201117664574,-0.5159618559405207
1681265150884682200,0.25668212890625,-2.7378596147596834,-1.331890408796072,0.7151964343011379
1681265150894615300,0.266615234375,-3.3930081153333185,0.3684326226368546,1.1254907611116767
1681265150904548000,0.276548095703125,-3.817141290143132,-1.1158201387077569,1.7625151375822723
1681265150914482200,0.286482177734375,-3.7122920916587114,-2.2594804704993963,2.4518162292569876
1681265150924415200,0.296415283203125,-3.027472090920806,-2.2484804991878566,1.713792023206502
1681265150934348000,0.30634814453125,-1.3495990839660168,-1.9582951915748417,0.8272736843429506
1681265150944282400,0.316282470703125,0.8566443018645048,-1.1783878001712262,-0.028613953935354947
1681265150954215200,0.326215087890625,1.6854460725575684,-0.5382762713402509,-0.3850600053761154
1681265150964148200,0.336148193359375,3.170885121077299,-0.3438341879531741,-0.646154973713681
1681265150974082300,0.346082275390625,3.6251375398188825,-1.0943719847485422,-0.9135252959936857
1681265150984015000,0.35601513671875,3.0362773286670444,-1.755577008882165,-0.9865405555829405
1681265150993948200,0.3659482421875,2.3751421548992395,-1.6184525574758648,-0.6532952739223837
1681265151003882200,0.37588232421875,1.3906307670563458,-1.2457573089584708,-0.31099761135410514
1681265151013815000,0.38581494140625,0.3122702981710434,-0.7924737352490424,0.22599618242755531
1681265151023748000,0.395748046875,-0.18360183268189428,-0.7494147841148078,0.34320670370459555
1681265151033682200,0.40568212890625,-0.533233016476035,-1.0120242486685513,0.36258981489278375
1681265151043615000,0.415614990234375,-0.635573447009921,-1.1633695331290363,0.5341774577192961
1681265151053548000,0.425548095703125,-0.7654208931505679,-1.265741381714493,0.5306577591605485
1681265151063482400,0.435482421875,-0.8046545869082212,-1.331491180345416,0.5367234158750623
1681265151073415200,0.445415283203125,-0.08864566718041897,-1.2744392135635016,0.5030152806058525
1681265151083348200,0.45534814453125,0.5550292532205582,-0.8994517624557018,0.39629890001006424
1681265151093282300,0.4652822265625,0.8208359063804149,-0.592305383169651,0.2646110866997391
1681265151103215000,0.475215087890625,0.7381932790070772,-0.07252192311435937,0.3785848910778761
1681265151113148200,0.485148193359375,0.42588206430375575,0.5139990314349532,0.5544153591059148
1681265151123082200,0.495082275390625,-0.18311901760101318,1.0567410500124097,0.6085697047501802
1681265151133015000,0.50501513671875,-0.5686567965567112,1.9205965984299778,0.30116167885325845
1681265151142949000,0.51494921875,0.11094985344707965,2.150118178504705,-0.15659187987707554
1681265151152882200,0.524882080078125,1.0049860205948353,1.4428443538963793,-1.2688590753436089
1681265151162815200,0.534815185546875,1.294385146266222,-0.13028116138279439,-1.7067980726659298
1681265151172749300,0.544749267578125,1.2305752296566963,-0.9182499864280224,-1.4500420103155076
1681265151182682400,0.554682373046875,0.8052356016665697,-1.6418047914907334,-1.1986615035235881
1681265151192615200,0.564615234375,0.8566267662078142,-1.6715183772310613,-0.7185529051221907
1681265151202549200,0.57454931640625,0.5458060823231935,-1.2088041273534298,-0.5119966055713594
1681265151212482300,0.584482421875,-0.538923337072134,-0.6725906337618828,-0.27040128747373815
1681265151222415000,0.5944150390625,-1.6929723764091729,-0.29286066430211066,0.41096477341800924
1681265151232349200,0.60434912109375,-2.4032769470155237,-0.1305108784854412,0.9575788111232221
1681265151242282200,0.6142822265625,-2.4800690947949886,-0.05699146876633167,1.0487557503469287
1681265151252215000,0.624215087890625,-1.929706664341688,0.3280883372887969,0.4730371987104416
1681265151262149000,0.634149169921875,-2.1630279289603234,-0.3588099310278892,0.08330474454388022
1681265151272082400,0.64408251953125,-1.5200070885539054,-1.1717565454632044,0.3582609188430011
1681265151282015200,0.65401513671875,-0.2235463050574064,-1.112039451125264,0.9847267841592431
1681265151291949300,0.66394921875,-0.04668167167603969,-1.1038348096206783,0.9622175768397748
1681265151301882400,0.67388232421875,-0.08855974246263504,-1.0165013940826058,0.6558119329184293
1681265151311815200,0.683815185546875,0.3427309028863907,-0.5080795782580971,0.2807001247785985
1681265151321749200,0.693749267578125,0.7946136698871851,-0.015091186147928237,0.07201689620167016
1681265151331682300,0.703682373046875,-0.616058014678955,-0.30231179873645303,0.05840747304409742
1681265151341615000,0.713614990234375,-1.6264853495448828,-0.34864451084434983,-0.30383681634664533
1681265151351549200,0.723549072265625,-1.0843787062615156,0.40485447384417056,-0.3550067393526435
1681265151361482200,0.733482177734375,-0.9379548038512467,1.1005910053938626,-0.411608624279499
1681265151371415000,0.7434150390625,-0.9605115035742521,1.4461355043962596,-0.5434697483301162
1681265151381349400,0.753349365234375,-1.3127648525655269,1.4300915475681424,-0.3976104940652847
1681265151391282400,0.763282470703125,-1.8895681306988,1.1114584363669155,-0.19603797427639363
1681265151401215200,0.77321533203125,-2.244208082565665,0.7865741558164357,-0.023713614673167467
1681265151411149300,0.7831494140625,-2.351346853291988,0.4753644726142287,-0.057798766561225054
1681265151421082400,0.793082275390625,-1.4472785369515417,0.29703619642108675,-0.3527825604971498
1681265151431015200,0.80301513671875,-0.8180038978248834,0.06142068338543176,-0.8359965045027434
1681265151440949200,0.81294921875,-0.3182645701497793,0.05077230199053883,-1.286153032232821
1681265151450882300,0.82288232421875,-0.06369827292859553,0.428092579960078,-1.4611004338160156
1681265151460815000,0.832815185546875,-0.5701128405839204,0.8900263469845056,-1.407265237123519
1681265151470749200,0.842749267578125,-0.7349351539939641,1.29163760112375,-1.3263015027478338
1681265151480682200,0.85268212890625,-0.449789009591937,1.510994345536828,-1.1153672803737222
1681265151490615000,0.862614990234375,-0.2800152112543583,1.3522592430859803,-0.8735900298379361
1681265151500549400,0.87254931640625,-0.5256628734827041,0.9892726108953356,-0.9410060081154108
1681265151510482400,0.882482421875,-0.5095043503642082,0.7202519641250371,-0.9276234525162727
1681265151520415200,0.892415283203125,-0.22251111679077148,0.7037649397045374,-0.766236008925736
1681265151530349300,0.902349365234375,-0.25441724413931366,0.6591375702098011,-0.4763547988258302
1681265151540282400,0.912282470703125,-0.5077022693783044,0.6269225230425596,-0.2506350221868604
1681265151550215200,0.922215087890625,-0.4484527925521135,0.8168941830173134,-0.25639387797452506
1681265151560149200,0.932149169921875,-0.5209177247822284,1.156238073813915,-0.21980046959258615
1681265151570082300,0.942082275390625,-0.4359346717625856,1.0855307989060878,-0.17401991147473453
1681265151580016000,0.95201611328125,-0.08010755593776703,0.8863046961128711,-0.5675056537602097
1681265151589949200,0.96194921875,-0.017598200532793998,1.135104100370407,-0.5833010426547378
1681265151599882200,0.97188232421875,-0.19042203409075736,1.4786854826062916,-0.3437619264345616
1681265151609816300,0.98181640625,-0.38782267502248285,1.808542875394225,0.140143068575114
1681265151619749400,0.991749267578125,-0.30954759520888325,1.979692638260126,0.37962884717285633
1681265151629682200,1.00168212890625,-0.14105273076593874,1.6677727609619497,0.2741539180055261
1681265151639616000,1.011615966796875,0.2660223417371511,1.20585696798563,-0.06675261899791657
1681265151649549000,1.021549072265625,0.5535632723212242,0.9707818454369902,-0.20582732768915593
1681265151659482000,1.031482177734375,0.5012503167599439,0.8295157641813159,0.20686222369484603
1681265151669416200,1.041416259765625,0.6872562879741192,0.5998989070385694,0.5672292845042423
1681265151679349200,1.051349365234375,0.9432914887040853,0.1816319939136505,0.3971008640427142
1681265151689282300,1.0612822265625,0.7653302922576666,0.003187690125405788,0.06663684713114053
1681265151699216100,1.071216064453125,0.6637152533888816,0.41204818474054333,0.12317231575828044
1681265151709149200,1.081149169921875,0.38006723859012126,0.8212041551709175,0.06599029285591096
1681265151719082200,1.091082275390625,0.2893184616506099,1.034554352645576,-0.037540516506321724
1681265151729016000,1.10101611328125,0.5901368069589138,1.0091355414897203,-0.2644158198559657
1681265151738949000,1.11094921875,0.8185428270071744,1.0199129560917615,-0.5092281637713313
1681265151748882200,1.120882080078125,0.8875725240916014,1.3259621877908705,-0.4371085743801668
1681265151758816000,1.13081591796875,1.0049936193794011,1.5761363875329493,-0.34442177858278156
1681265151768749000,1.1407490234375,0.9452624965161085,1.12730307123065,-0.4577210447002202
1681265151778682000,1.15068212890625,0.4020978686124086,0.319934256927669,-0.39046391024626786
1681265151788616200,1.1606162109375,-0.2665758839666843,-0.08735036667287349,0.03981288188509643
